"","ccle_id","ADAR_RPPA","AKT1S1_RPPA","ANXA1_RPPA","ANXA7_RPPA","ASNS_RPPA","ATM_RPPA","BAD_RPPA","BAP1_RPPA","BAX_RPPA","BCL2_RPPA","BCL2L1_RPPA","BCL2L11_RPPA","BRAF_RPPA","C12orf5_RPPA","CAV1_RPPA","CCNB1_RPPA","CCND1_RPPA","CCNE1_RPPA","CDH1_RPPA","CDH2_RPPA","ADAR_dependency","AKT1S1_dependency","ANXA1_dependency","ANXA7_dependency","ASNS_dependency","ATM_dependency","BAD_dependency","BAP1_dependency","BAX_dependency","BCL2_dependency","BCL2L1_dependency","BCL2L11_dependency","BRAF_dependency","C12orf5_dependency","CAV1_dependency","CCNB1_dependency","CCND1_dependency","CCNE1_dependency","CDH1_dependency","CDH2_dependency"
"123","HEC6_ENDOMETRIUM",0.128603437878211,0.526383520362574,0.146633708225667,0.445069635271612,0.524809249219805,0.377772607138563,0.479177662511794,0.708391302760353,0.348574890168363,0.0755811833765977,0.521099333853294,0.398560296302761,0.479335689550534,0.324895910689934,0.142106639482861,0.793302117612761,0.395862537031575,0.269577799475337,0.597449989357791,0.392081387134445,0.621709532110403,0.0387608916601987,0.0207769680153372,0.0612737847273312,0.43061355215611,0.156762330035719,0.111215818190195,0.866062981752558,0.0122207169613548,0.0467919458591836,0.907887974269721,0.0152774321635718,0.0557691885207325,0.0123843593792739,0.0037195797135117,0.920761627314536,0.374727473214817,0.0670674152258941,0.00691998854624986,0.125371356054728
"124","HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.356222852231279,0.417139562811128,0.202064643277813,0.302003725791421,0.432510605023082,0.576410086644199,0.700127714055229,0.740594784032209,0.451543646137474,0.35692976691842,0.728356305379039,0.651890992455175,0.447860054978401,0.01763857368948,0.0567382066360069,0.559239784618799,0.519513920346424,0.167045256614541,0.0845259316510341,0.355538493656928,0.185538097501037,0.013931757726982,0.0997740488013874,0.015981206457562,0.0499479468193962,0.00116082740272841,0.058186104589857,0.532995716172194,0.00045060596910628,0.00855218960971914,1,0.154813169413308,0.00785408523477503,0.00364972289832195,0.120519118189278,0.989061475286134,0.0930330802272016,0.00054245930804982,0.00395402332194998,0.0190994001979283
"125","HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.31794320188002,0.302728264980662,0.272338956745187,0.27218059033069,0.517214195958623,0.672357881272204,0.344881623752394,0.62125787253429,0.456061560291429,0.158960148338937,0.392795131119664,0.65867352146006,0.465813002034915,0.154279823288021,0.172791752267209,0.531914285857727,0.2845435219967,0.243707254468987,0.260533262860952,0.114355584504443,0.275335914345859,0.0181213607184542,0.00027642742046021,0.0268643185827934,0.0357767566442044,0.0647916702429293,0.0923990257070678,0.679311959872154,0.00059873891033467,0.0594390121721963,1,0.0213520703711238,0.0193183553119313,0.0131178888940335,0.0327859610513443,0.753652925652085,0.241321298533959,0.0383380340842271,0.132376246025438,0.00122692828847409
"126","HEYA8_OVARY",0.301852450403759,0.194724771385048,0.663558464697589,0.33895238575355,0.659419733838564,0.798160455118083,0.381060958071165,0.60506866686394,0.625040194286026,0.159805103842267,0.579021812788482,0.155910182873481,0.35847374245832,0.356079325611951,0.667098146122174,0.527674247619133,0.5224607066306,0.252605762637384,0.0583039589960594,0.447678380219994,0.0235953502403263,0.00178321644161656,0.00122957406034156,0.171918263174207,0.133618777943006,0.0012576492058343,0.020517746855606,0.952870837711711,0.00651434123100053,0.0266480310075254,0.294239295255305,0.0817011284601492,0.824698810706569,0.00393071260657505,0.0269226833684166,0.922825507638807,0.983836927159202,0.0595224185541326,0.0319423721271985,0.0252475138559363
"127","HGC27_STOMACH",0.357612652043534,0.487357667827,0.339246986491538,0.138913529976583,0.769712112143997,0.740120337190639,0.239492006426222,0.661899686052297,0.372429503097116,0.253852107213622,0.267398447788674,0.469382963013538,0.48197493841705,0.216655352917679,0.181924139490201,0.860211347520923,0.279679640480111,0.246975486269252,0.101528425872537,0.120290662971614,0.658948346530561,0.0449516539770472,0.00410469792124193,0.269391145703706,0.0779902903220255,0.0228669219070935,0.0368807316939771,0.806625787948285,0.00301810908678993,0.0065947521239577,0.888354518481085,0.0112463157529921,0.146256929219669,0.0270767495909976,0.00843309228402682,0.719488263608531,0.848672206442661,0.199636071904083,0.00925284326194601,0.0266243303006499
"128","HLF_LIVER",0.428934085773843,0.41420592133508,0.427307035839003,0.536278707358512,0.568257942033109,0.525749849127507,0.346670778213782,0.621248880801779,0.431349032662974,0.290069077272304,0.60344996228152,0.336847306520899,0.338277962229124,0.185401614728544,0.442857606949335,0.645194562737833,0.491814255192763,0.393714825003026,0.102179074791508,0.379655344778856,0.0156493054743064,0.00156836613580875,0.00187057302020601,0.0548998139842109,0.70793655303165,0.0220439248914258,0.0289614850362498,0.922394587550381,0.00371444701135982,0.0454920339128072,0.59742709703619,0.103245077492504,0.0237269301893774,0.00433712835605846,0.0267274451521556,0.915387467429815,0.823001848815361,0.0145672279586456,0.0546665208159382,0.703358008657374
"129","HMC18_BREAST",0.512967001966086,0.205126027467262,0.285172712098826,0.31014516081958,0.608776367737946,0.807509479980738,0.225910219176684,0.648694918145262,0.238117390236581,0.290588146051855,0.194891703213103,0.52957502204885,0.424347577737317,0.190950386330897,0.64242189067939,0.778542830497322,0.193296714400974,0.434049264254139,0.129027059752134,0.235233745750653,0.0821329970963052,0.0142298938806926,0.00171145827165238,0.0408501811454735,0.211666562379525,0.00577539843147007,0.0332024791410286,0.91263212782873,0.00166519460437129,0.0101217639115277,0.767400193703851,0.198807940476803,0.0273574572150037,0.00710671436796125,0.00709382755271979,0.825442856958093,0.974760462883709,0.525213312380342,0.107850391510248,0.00545648392468669
"130","HOP62_LUNG",0.298549742953036,0.215503172413694,0.491717572983528,0.275369830051671,0.361806349644808,0.619367037385697,0.305331311939607,0.67845210322073,0.250986329031026,0.182714456704843,0.25676822953293,0.280553723528182,0.373045160829674,0.19902257908528,0.684212919057491,0.57333463980709,0.22278535364426,0.353901784938394,0.161661821690424,0.335690316732621,0.366108496029127,0.0301507338746929,0.00204120727624553,0.171551883403342,0.0857205035732486,0.0396216088867999,0.0884552512220217,0.68313968899446,0.00115332838517882,0.0792480844634303,0.930857406759784,0.0116410748182571,0.00976674492273057,0.00172120640019983,0.00215596288483568,0.842934727858391,0.96429293110867,0.431954010986107,0.0890612113038241,0.108212823883087
"131","HS294T_SKIN",0.401560121004986,0.207534621971578,0.416142731718301,0.239738964649792,0.690342588940416,0.700162927807298,0.440361956471977,0.73060169949194,0.559781701094223,0.258615479066443,0.321441677001956,0.388512496225476,0.565630930705794,0.265791983775866,0.604307324880731,0.358775582490228,0.29975310709511,0.38583767484803,0.107194173804441,0.328574294743847,0.591865411860868,0.0158922327638189,0.00175728503474416,0.0247261457597568,0.635300666983291,0.00283037096328365,0.0306168908374531,0.67693656053962,0.133619218209381,0.107201093916028,0.866550700916572,0.0229683470409548,0.997089609504541,0.0294501733817595,0.00541956259240477,0.70522281622812,0.963308904334025,0.117863748638314,0.0454399566913143,0.0647045009407375
"132","HS578T_BREAST",0.431297311180515,0.338888850902854,0.477192944591453,0.398595708588748,0.296064953355595,0.546449304933093,0.589285911618927,0.594180496223745,0.413265587906241,0.145791974719761,0.310058048100651,0.258293711097769,0.415898896861947,0.121693809595042,0.802182976018652,0.373403298927024,0.285587063982817,0.304046687616238,0.177267029520452,0.56435735294624,0.0537578232900778,0.00944672038123118,0.0009549378812675,0.161704475975243,0.492472312151891,0.00645654512375617,0.0158529417242618,0.645940541827545,0.00070198403581473,0.0121404669139438,0.777211608643593,0.00770660680763891,0.0493824148840257,0.00213204369786386,0.0132883524923294,0.905018351163111,0.986849442297702,0.0420074244567678,0.172876904796527,0.111486723869097
"133","HS683_CENTRAL_NERVOUS_SYSTEM",0.397437488237617,0.302435332674296,0.510194121824358,0.246576461123144,0.570379430534144,0.682469729045776,0.506548568439631,0.653607128863516,0.313549485633203,0.235028779460911,0.270678037616192,0.200959520915261,0.424586626682375,0.11378957103532,0.697871909986573,0.721621200052698,0.312532168008056,0.191499978939116,0.113891428464497,0.388125398486276,0.0566710554180446,0.0328288512713954,0.00352751537622781,0.0799757467040777,0.648540216670758,0.00638660953191415,0.00863748586067621,0.84988015571372,0.0257113096526836,0.00295080526943482,0.979614113257012,0.147560270407625,0.153347811037859,0.00585371342176739,0.0608286168252458,0.160070871955376,0.984415880403991,0.0252426721342832,0.0821583509895979,0.00618194904261826
"134","HS695T_SKIN",0.445235664412941,0.284621521743746,0.0918194956791574,0.192462568885721,0.592269403739378,0,0.432844876624644,0.641686271368307,0.506387316833574,0.200955473609655,0.42594679776502,0.283720874577412,0.60403441505123,0.169356310111592,0.0150790183256747,0.656155785223332,0.470130932252877,0.366916652404717,0.0221887032646474,0.354386033003193,0.529741939882558,0.0154895175822005,0.00056284240277449,0.0716280434874552,0.929501319498096,0.0231533628415619,0.0657600906855024,0.830860870261904,0.00062402008435648,0.0127978222525101,0.0331191188689702,0.00198450174351908,0.986510579281179,0.0380603939811199,0.00718320537258131,0.851153885495806,0.967463905968013,0.0257593635281736,0.0403114423765171,0.0197675611962676
"135","HS729_SOFT_TISSUE",0.525165559666916,0.107644345632772,0.528283306437961,0.382981169688602,0.237090476334654,0.615699614480125,0.401131061352738,0.603072774723314,0.430605288290992,0.319414088155642,0.582708953983455,0.474957362837851,0.327256863375103,0.0878381105225599,0.822306581764947,0.578528392346534,0.546016424060206,0.455738559670797,0.13550218101341,0.640848877102059,0.0397598760056725,0.0114458499252716,0.0002965194979324,0.0571519742186557,0.521925441062507,0.0924019915178958,0.0198847397083217,0.728997383004153,0.00397972655122602,0.05036301854511,0.83549121999654,0.100100567196272,0.0631376706104824,0.0075008783482897,0.00844078979360642,0.925220056846303,0.478725613415665,0.555496759003189,0.0476004198605877,0.307985162073772
"136","HS746T_STOMACH",0.203459149502859,0.410559741816518,0.634410313262498,0.52857565275789,0.576170147110607,0.598747116370064,0.605342520466085,0.481309185354484,0.402865391437225,0.165837982460521,0.336302118627815,0.225161239916126,0.478119881475135,0.22367970482594,0.813932369644317,0.666505377172453,0.293664362269929,0.374645427682047,0.126810976190127,0.213039018711992,0.065333758469181,0.00875205838088634,0.00022732571008319,0.205699914388201,0.33909317062867,0.0059589318270826,0.00969608611381168,0.799895565078921,0.00344112524996716,0.101267925479897,0.915067418453552,0.0884206228438148,0.0510219447219449,0.00080390956170355,0.0979493404766124,0.790101446871485,0.97779386347922,0.0378997281729344,0.0183445736105085,0.237328463357628
"137","HS766T_PANCREAS",0.502219719618731,0.266997001222471,0.667724764267527,0.353286570789005,0.641392404310776,0.622752533163308,0.636703767064719,0.496672241540823,0.342182225011597,0.210524033109124,0.690492705629643,0.445552185563687,0.483622005640641,0.0874693362764386,0.697934893926994,0.393361705280641,0.349949522788092,0.252785823710154,0.163452082258286,0.183876630996309,0.475956948047763,0.0128852310976179,3.79499658683116e-05,0.0184168057909825,0.746882176355578,0.0558790635568777,0.057944439446322,0.881006036471542,0.00156708977752824,0.0178632495471505,0.839570398086079,0.0333726279384119,0.195146011063248,0.00557771024208632,0.0276966825774098,0.945544866633715,0.96919829763875,0.0446796745538079,0.0253017661771092,0.0233882272534801
"138","HS852T_SKIN",0.286221822610251,0.33116537036324,0.596295445031567,0.386375891022222,0.628774352012801,0.578623629391054,0.501776788246729,0.630141704254833,0.525950828171474,0.422241544267634,0.414332702561021,0.411078130707977,0.488056834814894,0.280729032368761,0.531986133682987,0.664114426326739,0.435461728766596,0.26679093220786,0.0136481452736273,0.526275445608208,0.0624431735788301,0.0146191229017343,0.00552729426811841,0.0139765813151597,0.267727966417435,0.00259040954475219,0.0230085959059785,0.400633101155921,0.00421697462930692,0.114934968474479,0.371472015791058,0.0451104151192108,0.174260355885247,0.0439067598456284,0.00985029183837439,0.811199939892606,0.404564782084077,0.0460728412681605,0.0309691288368338,0.840932781569996
"139","HS944T_SKIN",0.323692107860534,0.334588431908893,0.405683414384533,0.235999022414595,0.504908594883349,0.632648952267406,0.393340872339093,0.679779337434653,0.402650803612847,0.237531333766582,0.402215161550166,0.446827745864917,0.587792224483239,0.14704208497129,0.326249707929735,0.707477698337172,0.328120450243509,0.434423237251429,0.198154704199762,0.313334082443192,0.208504902190791,0.00353196251805382,0.00190300611394468,0.0600027765539587,0.902823511874628,0.00998000105341996,0.069756836200811,0.841207915203374,0.00069886032182603,0.0137703980354488,0.634300250393869,0.0130575285167672,0.0400575051485309,0.0148301211948437,0.0165646488926214,0.748774411434354,0.845958006565874,0.0199655708027816,0.00799717522928818,0.291468379720605
"140","HSC2_UPPER_AERODIGESTIVE_TRACT",0.411345669425272,0.271174705331332,0.547389946279588,0.347696114805555,0.596047160226231,0.609077289775658,0.276882703559733,0.668023873322293,0.284660026741616,0.21634593204035,0.58022368976231,0.494286162753949,0.260922923137339,0.134031313911706,0.802686279265867,0.413943860522616,0.421295685654304,0.210907299095293,0.738029062856886,0.415488670548057,0.489674603462264,0.0544618442373659,0.00670866020702681,0.0853994811584452,0.670100345255806,0.0196918727970597,0.0636265877446332,0.433322849906494,0.00074395448635025,0.0727740733773793,0.912444713184661,0.0418986033096954,0.0803204037221004,0.0459180015879605,0.0136238982871408,0.929778262075139,0.553936350961652,0.021959584798753,0.0374254798986847,0.0242176038153527
"141","HSC3_UPPER_AERODIGESTIVE_TRACT",0.621843579822596,0.118452612081694,0.936792144221259,0.524371681744654,0.491870254215015,0.626525826881995,0.238121198375658,0.554093172877229,0.324944906813655,0.23672612054664,0.394121990512843,0.492059809573952,0.235727678412052,0.124331294603015,0.820317615225331,0.425647591745879,0.374036297632655,0.182432793959663,0.630870834275156,0.237631627626879,0.363080762943227,0.0148599595733412,0.00281613969658347,0.0255830964734962,0.525524397112207,0.0298040384252892,0.0174370905989683,0.56246808555483,0.0013487664923946,0.185629767622135,0.967901638473815,0.0363481523932822,0.00295143430179222,0.0282593397842417,0.00930168391201846,0.896719028260195,0.934575782627775,0.00170755756054676,0.183207178905711,0.0221099811107362
"142","HT1080_SOFT_TISSUE",0.0874189739166444,0.299304483699613,0.666659150243685,0.262412696110383,0.784003299263707,0.66390783656022,0.244607409520091,0.640341053689362,0.660953638769886,0.241943418392763,0.754472197005536,0.344942982693852,0.403467209310628,0.284752441558586,0.616292079546917,0.576030280645451,0.434753127556717,0.294792421269292,0.0309033330645295,0.432748662478955,0.0134390232190446,0.101535288780794,0.00077544282883095,0.129588352887972,0.438958489799113,0.00300686019952815,0.0390908236254221,0.784917923860423,0.0008474039368315,0.00959947434927609,0.993739422399344,0.0946075363476629,0.376698390405115,0.00164627609325435,0.0230738011885501,0.819153851342062,0.988123878352119,0.036591031364308,0.0995241687639903,0.576468729620091
"143","HT115_LARGE_INTESTINE",0.186964469777228,0.100810817910903,0.393221399836067,0.309200004363168,0.578532195402571,0.506908136395844,0.249111342765685,0.617872621482393,0.460219062951947,0.061296942764373,0.555888557875491,0.346452792232611,0.469158544857377,0.503290089760038,0.159309495222076,0.636816107297966,0.428841296938534,0.286930829605304,0.180335701454866,0.404388177043247,0.817414658081843,0.0230547100815981,0.00723714076557433,0.0130775103518477,0.534844726350406,0.0313119700688814,0.12558889578565,0.618470075990561,2.088432131298e-05,0.0547672073691172,0.984368167923243,0.020242037127308,0.0953640714940455,0.00197444622649908,0.0322896043309501,0.939549524868604,0.763537263508796,0.0342454915058256,0.0598975860882714,0.0242211934111593
"144","HT1197_URINARY_TRACT",0.398381873238943,0.17258139217698,0.92208696061142,0.30900690471284,0.517082164579119,0.555047226415137,0.352341345412582,0.465151859463036,0.583924250279695,0.0758555779245094,0.612845060157778,0.446587443311755,0.491875049087858,0.300241684877815,0.271461730342168,0.586619123486526,0.653412791526754,0.664430671174328,0.909324069607722,0.291718089719782,0.717603529073722,0.00826393465603926,0.0121879084605887,0.190857088030767,0.37197250120568,0.0750014467626702,0.0676214895406593,0.879403544307347,0.00780712721797554,0.00435255000084862,0.397717221873808,0.00471142087174143,0.0666177306705369,0.00030682259089307,0.0222502503673201,0.969114244267354,0.837601185594462,0.102560214729254,0.152690234822038,0.0356703386911344
"145","HT1376_URINARY_TRACT",0.433867592244427,0.0663480877890053,0.949269137926952,0.337877808310124,0.748337406950712,0.692354560299683,0.539419019448635,0.626924298876469,0.342392665156766,0.302416140758183,0.384624924882689,0.59723982884602,0.432611188461676,0.114460904492545,0.50185423773473,0.822642032711587,0.205523626703468,0.35790126581606,0.851059421491931,0.155424123987489,0.0015362934097321,0.00732985762661259,0.0117109380138293,0.0762185962328264,0.452628643888393,0.0169108074584094,0.00653869115859653,0.722654495952653,0.00106285653475146,0.0212544012316894,1,0.0937277495756838,0.00908622508287729,0.0136497888487522,0.00129409832362004,0.603530494502358,0.606313963388333,0.0130716996373492,0.776432614124398,0.00298720550540063
"146","HT144_SKIN",0.186750625409915,0.534347032656914,0.577682473113621,0.18390722254602,0.478507434334435,0.207712478047279,0.306548989417151,0.633326957377553,0.578095232897645,0.262202997708598,0.495944943805859,0.254797006283482,0.441742743922031,0.257372041257283,0.625080186133172,0.619772510834239,0.220929958028521,0.35933359567732,0.077133870644856,0.434828850828961,0.25614419150172,0.0254548391696678,0.00062672984003735,0.116554014788889,0.279257680272245,0.0123321282428526,0.00485289813752269,0.763370415229626,0.00434648671826459,0.0159296058950775,0.00606427676371842,0.0136739906598134,0.961988542853705,0.00019265061502059,0.00366112230455873,0.415032176515235,0.924335819287025,0.00154967797818649,0.0765838624342731,0.129540823020334
"147","HT29_LARGE_INTESTINE",0.174013873860487,0.223107896612889,0.418824645126853,0.259569561716859,0.482122052572269,0.427677000790476,0.188466899853131,0.465240141927686,0.475035664583731,0.089802527505548,0.699053521883111,0.398479773127361,0.429157116846953,0.443703324743906,0.181956815369066,0.693214917414297,0.313893022308504,0.287144853725519,0.87224085076284,0.265493819374172,0.932824161850773,0.00059009653235498,0.00026259976251426,0.0574998357516187,0.144203654776165,0.045344008473141,0.125785789960666,0.910378816771403,0.00028293417264841,0.00058151199098148,0.827096555234009,0.150886602474141,0.967352891794702,0.00412378993339974,0.00151867486227591,0.907771460019204,0.992671244626869,0.124812235445254,0.650328858417639,0.0317082486378662
"148","HT55_LARGE_INTESTINE",0.102414480167726,0.136980040657853,0.451140807782461,0.286462594239263,0.426489697612195,0.621195284113676,0.373264454394716,0.553574922112523,0.518299014926188,0.0706681731871946,0.635796115635908,0.443857538735941,0.442837742315519,0.44399621752654,0.126106066660498,0.69388385044361,0.500403723257072,0.272383071299252,0.739971181893732,0.419925737964502,0.350325487290195,0.00512241772957699,0.00011805350295778,0.0108088622789719,0.219626887523276,0.0138045117609896,0.0751519145173626,0.120468688136077,0.00074690070679703,0.0246901441289681,0.961033046170194,0.0809530147900686,0.619465103468185,0.00793237463745952,0.0100305809258816,0.408793035987194,0.660225583867185,0.0397603831630619,0.00107451593662248,0.0384860557900807
"149","HUH1_LIVER",0.426847688877943,0.385217858506499,0.408830486998172,0.382081118952038,0.588276111209962,0.58263236715682,0.407593592511652,0.643043205547191,0.371272518896499,0.109797734240586,0.529706499085806,0.401096072453965,0.40700410552997,0.254680907571303,0.212685969555363,0.706097937404557,0.64315523025447,0.147858980873302,0.431773880585662,0.438654632081162,0.0156957524935972,0.00478920245761049,0.00140546781681903,0.0445166651775134,0.771473530567205,0.0198607194798716,0.119420019367661,0.683690888758617,0.00261100043704824,0.0228495509647455,0.958415601738526,0.027269256390538,0.03504333619089,0.00572676004036471,0.0142749787237796,0.382148996533617,0.960900948155316,0.0185262388332359,0.101611083481533,0.00823608498202962
"150","HUH7_LIVER",0.156324004011373,0.450104523572954,0.353361862453647,0.0629360403840649,0.529180524777036,0.565208585912256,0.369266220395414,0.586393655869503,0.419091112505799,0.142057236836535,0.647662093567401,0.526851030013887,0.578185141551533,0.185115971767262,0.281568048180725,0.723507334978775,0.399700819817917,0.259681650505442,0.434849014582586,0.531491879409171,0.288614593779706,0.00895732498120036,0.00288953458087224,0.0492278273953994,0.26960741213347,0.126374382698529,0.0113818413209821,0.571841959948216,0.00066863383664553,0.00783122288922594,0.675337917118975,0.0622906864172754,0.0403471367992701,0.00595902788753512,0.0255934010868044,0.82993921009282,0.99014430216596,0.00195139385421994,0.0307726607294988,0.0312129391684779
"151","HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.541703234556345,0.258087396749459,0.262666769963794,0.34795171388469,0.624839816903583,0.575976332342704,0.204835032065332,0.622676658933777,0.548049226403253,0.466263034820979,0.286185127411745,0.446360232813335,0.397446431758952,0.229231618017546,0.0598631572078206,0.656376339229373,0.306922539593998,0.363295698229026,0.144205636830202,0.16828022634803,0.419889199656377,0.00851480342972308,0.00331921520958641,0.00261098583267357,0.0593450532852532,0.0804643529135889,0.0395305724705556,0.753000353873023,0.00202452715825179,0.0528045776717205,0.937351849955888,0.0182145325313982,0.230705906504867,0.00160257990053724,0.00246316014311445,0.747152933261562,0.600876991900218,0.0131763034102582,0.0139594713868166,0.0110940260228268
"152","HUPT3_PANCREAS",0.346174052720368,0.0885414886071285,0.676846104621843,0.525097205774358,0.527505454416754,0.537451207579086,0.279449613989925,0.623304990302553,0.258402379458073,0.298910352985777,0.340255846364322,0.641618515825549,0.52786405340759,0.200477134909267,0.351022380893343,0.763290672694912,0.25701290120097,0.321663642880264,0.766601880002461,0.201900339384326,0.938961868595973,0.00740184354560429,0.00097147264400669,0.142628486245845,0.21064884298549,0.193596877997979,0.120869008896712,0.754789343565826,0.00105755804662436,0.00205812227565917,0.993796699324352,0.0657549136616321,0.00676133944539445,0.00862402611575123,0.0138493981535231,0.928313060061793,0.998450860796015,0.0293533271674822,0.876954288506801,0.00552941869948491
"153","IALM_LUNG",0.542695517678744,0.271732140395905,0.443619338059767,0.395369322980834,0.659151108738694,0.769979198492105,0.434880302935424,0.647366594024367,0.330393429202936,0.158192776684481,0.360281162496324,0.243325973158472,0.565951947449216,0.261732083818568,0.676788391103182,0.517170406361235,0.279068625398647,0.306601315944759,0.130682424765101,0.464856366531316,0.0237755075394544,0.00101820304336448,0.00291442648906895,0.0297028459894067,0.00290031234088981,0.609163234971956,0.070108246848576,0.69194172319554,0.00011136391910813,0.00210844626609981,0.586583375926348,0.0193221151857266,0.030424032112361,0.0246438455790873,0.00012480944062919,0.163724533462183,0.984318636392406,0.0146191738380353,0.00255666744164537,0.00682588250315444
"154","IGR1_SKIN",0.305057098708976,0.464064151455359,0.31196011614162,0.169478993558726,0.467813445605629,0.666448999435224,0.288705857218107,0.73309676902528,0.392163505880427,0.353794100759129,0.275810947309202,0.461131167607159,0.592867373531827,0.308063517134832,0.277525615757995,0.717564841406262,0.332343411252184,0.385156326784474,0.162659133337794,0.238881430829042,0.275097358239563,0.00713176817170249,0.00593849473988719,0.0666916593768475,0.947146877575057,0.00494436915978955,0.0041382745430638,0.90484349127425,0.00139862719249435,0.122122147641334,0.989932198634812,0.0351674342442479,0.917283138165417,0.00297148493897747,0.0153979434567527,0.647919029157129,0.991182742943992,0.159319144914001,0.0374543714737445,0.0713900953059517
"155","IGR39_SKIN",0.132052102595512,0.728425481655924,0.727131940765647,0.402789066491432,0.60909586985107,0.336271775117752,0.593342030027274,0.361166287651518,0.583350560755314,0.220182099142482,0.366451010727391,0.383331561917324,0.615505622791046,0.34343732879849,0.561345268774258,0.938644957043039,0.291532262761039,0.390241486754222,0.0582528010011889,0.388214290073908,0.223524850950477,0.00818194683949295,0.00524705299718277,0.0934595354190227,0.783932734834714,0.0565388656731113,0.00530385362418214,0.539019583553784,0.00098631619157102,0.0500463851855908,0.435373353596785,0.0264337875357033,0.906949546156228,0.00337081686703477,0.00709731208206015,0.879281163769434,0.847738784929933,0.0494913455921303,0.23432524517694,0.0275023115114712
"156","IMR32_AUTONOMIC_GANGLIA",0.334837661198864,0.350505740069721,0.0876846040195361,0.045614854345376,0.768112804292582,0.700508983151661,0.462429598087499,0.770200472038709,0.464416296013316,0.45791767368717,0.584973980642109,0.449530762457336,0.45508693013459,0.0297008264554681,0.108505985889514,0.584820067575393,0.639208658344983,0.121262689182712,0.0798635535501023,0.419854374295558,0.0705551236126191,0.0258587086878962,0.00128379889269381,0.00467967149179544,0.384451224972249,0.00176428743001863,0.0413148961792514,0.1099372363426,2.79213567230572e-06,0.523068021174244,0.782721163089774,0.010427148637344,0.0675321195606844,0.00833748166913585,0.00479889363752238,0.809726392990309,0.944583911736098,0.012622499276054,0.278558745463934,0.076379664535712
"157","IPC298_SKIN",0.200610908476497,0.412304380417583,0.424704528070377,0.249291058955534,0.646374342279807,0.905301454630735,0.503661715093991,0.662218756318054,0.253563129314814,0.215237467918906,0.202562619068929,0.171532382775079,0.483029952518653,0.291426627095531,0.3067466597438,0.801143730059901,0.192669959621378,0.326019451149564,0.0701677672591256,0.201969825061981,0.205163578980041,0.010597679295294,0.00851899198624071,0.186705216553457,0.135646820832342,0.0173095444398332,0.135027402770144,0.823960933647778,0.00255613514114824,0.00854192272498464,0.265749892085625,0.0369810112133325,0.300235455535604,0.041979761626694,0.0082703102196138,0.727891148463069,0.990781949423005,0.0041872679621759,0.014666832993525,0.133052781597688
"158","ISTMES1_PLEURA",0.104903673861316,0.652277116840765,0.614675676280762,0.343762778111403,0.539912256507523,0.219367880138438,0.82312103261576,0,0.609195186509128,0.168796363477395,0.309450077354848,0.214708853114888,0.432474099460926,0.255740348131588,0.419948595633347,0.793153927479973,0.357349384467625,0.244066427926049,0.20851352502952,0.265364863972396,0.0832298141307311,0.00050066575601785,0.00368503053734158,0.133210248587222,0.200993446847738,0.0023615915067228,0.0417624138854233,0.0145080097347958,0.0035806241485289,0.076611334669493,0.226162062583505,0.0476964011643621,0.0281441158742678,0.0455889129814813,0.00375162321491139,0.553467004220347,0.979813618327552,0.252591856706002,0.0332251240761679,0.0149700079370446
"159","J82_URINARY_TRACT",0.324022868901334,0.643842537729429,0.536953822479592,0.217523365794711,0.409064320572743,0.527815910144649,0.390626093554887,0.612156331896291,0.445849537479193,0.198248332940806,0.318354834997635,0.310585911682125,0.388527649851844,0.150741668807378,0.693345211567792,0.904692450941882,0.188164628428224,0.337691165471382,0.124226958943959,0.486685511265913,0.19532254153974,0.034701282940952,0.00074060903638851,0.0109596464015276,0.707222472442346,0.00959659938459381,0.00780774871232093,0.187656888676788,0.022356308223636,0.00834877528596185,0.949044667054488,0.0803736215053602,0.0123662430101068,0.001943948437718,0.00319909716346416,0.618759777974563,0.871355742425222,0.101281824067668,0.0957488951639092,0.041531670962616
"160","JHH1_LIVER",0.366254679967007,0.295627355559002,0.440719341007279,0.193754125478216,0.616579214887499,0.61859315334505,0.357336769913158,0.580602162702403,0.597152509073048,0.536489377492424,0.536446599583179,0.459450457482848,0.650038056477812,0.0791122255429089,0.245497476995945,0.62873472460093,0.524719982900392,0.707694091226643,0.76311963606741,0.293230811702265,0.0190427528773897,0.00955651158700868,0.0011021352733552,0.0638210567974527,0.16043067545994,0.00149577369623166,0.0775360178940321,0.970247114747702,0.00048976039934323,0.0334181375625677,0.960090812014782,0.0390627811357817,0.0908344076871101,0.0166013864918521,0.0441378809481207,0.981894418398097,0.533033892422917,0.941820032870428,0.287959050963964,0.0206842632869381
